"Албуров_Георгий" "Алёхина_Мария" "Балух_Владимир" "Барабанов_Андрей" "Беглец_Данил" "Белов_Александр" "Белоусов_Ярослав" "Белых_Никита" "Беньяш_Михаил" "Борисов_Дмитрий" "Волков_Леонид" "Дадин_Ильдар" "Дмитриев_Олег" "Емельянов_Владимир" "Жуков_Егор" "Жуков_Кирилл" "Зимин_Степан" "Климов_Сергей" "Коваленко_Евгений" "Константинов_Даниил" "Косенко_Михаил" "Котляр_Татьяна" "Котов_Константин" "Кривов_Сергей" "Кутаев_Руслан" "Лесных_Егор" "Лоскутов_Артём" "Луцкевич_Денис" "Малышевский_Эдуард" "Мартинцов_Максим" "Мемедеминов_Нариман" "Милосердов_Пётр" "Миняйло_Алексей" "Мордасов_Владислав" "Мыльников_Александр" "Навальный_Алексей_(дело_ИвРоше)" "Навальный_Алексей_(дело_КировЛес)" "Навальный_Олег" "Наумова_Александра" "Новиков_Павел" "Носик_Антон" "Офицеров_Пётр" "Подкопаев_Иван" "Полихович_Андрей" "Прокопьева_Светлана" "Савелов_Артём" "Савостин_Михаил" "Самуцевич_Екатерина" "Сенцов_Олег" "Сидоров_Ян" "Синица_Владислав" "Соколов_Александр" "Соколовский_Руслан" "Титиев_Оюб" "Толоконникова_Надежда" "Устинов_Павел" "Ходорковский_Михаил_(Второе_дело)" "Ходорковский_Михаил_(Первое_дело)" "Чирцов_Никита" "Шишкин_Игорь"
"протоколы" 0 0 0 0 0 0 0 0.070298769771529 0 0 0 0 0 0 0 0 0 0 0 0.0484919018523906 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0.144508670520231 0 0 0 0 0 0 0.0258933195235629 0 0
"пять" 0 0 0 0 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0.116144018583043 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.117474302496329 0.0332446808510638 0 0 0 0 0
"работе" 0 0 0 0 0 0 0.265957446808511 0.105448154657293 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0 0.239234449760766 0 0 0 0 0 0 0 0 0 0 0 0.0587371512481645 0 0 0 0 0 0
"рамках" 0 0.0582072176949942 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0.0587889476778366 0.0517866390471258 0 0
"результате" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0.18034265103697 0 0.246305418719212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0.0587889476778366 0.0258933195235629 0 0
"религии" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18034265103697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0 0.313873195229127 0.0293685756240822 0.0332446808510638 0 0 0 0 0
"российские" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0.389863547758285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0.134952766531714 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"самого" 0 0.0582072176949942 0 0 0 0 0 0 0.0350385423966363 0 0 0.06635700066357 0 0 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0.136054421768707 0 0 0.144508670520231 0 0 0 0 0 0 0 0 0
"сведений" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0 0.0776799585706888 0 0
"силу" 0 0 0 0 0 0.0586166471277843 0 0 0.0700770847932726 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0.0332446808510638 0 0 0 0 0
"системе" 0 0 0.16025641025641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0.50761421319797 0 0.104602510460251 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0.0332446808510638 0 0 0 0 0
"ситуации" 0 0 0.16025641025641 0 0 0 0 0.105448154657293 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0.0974658869395711 0.219298245614035 0 0 0 0 0 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"следует" 0 0 0.16025641025641 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0.591715976331361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0 0.0258933195235629 0 0
"словами" 0 0.116414435389988 0 0 0 0 0 0.070298769771529 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23696682464455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0.740740740740741
"совести" 0 0 0 0 0 0 0 0 0.0525578135949544 0 0 0.19907100199071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.396825396825397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0.0182083029861617 0 0.0293685756240822 0 0 0 0.0258933195235629 0 0
"среди" 0 0 0 0.130718954248366 0 0 0 0 0.0350385423966363 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0.0587371512481645 0 0 0.117577895355673 0 0 0
"строя" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.209205020920502 0 0 0 0 0 0 0 0 0.462160600808781 0 0 0 0 0 0 0 0 0 0.144508670520231 0 0 0 0 0 0 0 0 0
"темникова" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106682184075259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"течение" 0 0 0 0 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0 0 0 0 0 0 0.0587371512481645 0 0 0 0 0 0
"точки" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0.387596899224806 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0.209205020920502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0.103573278094252 0 0
"уважаемые" 0.170940170940171 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0.246305418719212 0 0 0 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0.117577895355673 0.0258933195235629 0 0
"управления" 0 0.116414435389988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0.239234449760766 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0517866390471258 0 0
"участие" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0.124688279301746 0 0 0 0 0 0.735294117647059 0.00969838037047813 0 0 0.43859649122807 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0.87719298245614 0 0.0364166059723234 0 0 0 0 0 0 0 0
"хотят" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0.125549278091651 0 0.0664893617021277 0 0.117577895355673 0 0 0
"целью" 0 0 0.16025641025641 0 0 0 0 0.070298769771529 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0.0587889476778366 0.0517866390471258 0 0
"экстремизма" 0 0 0 0 0 0.117233294255569 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0.0627746390458255 0 0 0 0 0 0 0
"юкос" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.117577895355673 0.233039875712066 0 0
"igpr" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182083029861617 0 0 0 0 0 0 0 0
"pussyriot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.332446808510638 0 0 0 0 0
"адрес" 0 0 0 0 0 0.0586166471277843 0 0.0351493848857645 0.0700770847932726 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0.0258933195235629 0 0
"болотной" 0 0 0 0 0 0 0.531914893617021 0 0 0 0 0 0 0 0 0 0.246305418719212 0 0 0.0193967607409563 0.334448160535117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.531914893617021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"бороться" 0 0.0582072176949942 0 0.130718954248366 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162866449511401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0.0587371512481645 0 0 0 0 0 0
"ваши" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.244299674267101 0.35778175313059 0 0 0 0 0 0 0 0 0 0 0.404858299595142 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0 0 0 0
"властей" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0.272108843537415 0 0 0 0 0 0 0.0332446808510638 0 0 0.0517866390471258 0 0
"восемь" 0 0 0 0 0 0 0 0 0 0.190114068441065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.580720092915215 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125549278091651 0.0587371512481645 0 0 0 0 0 0
"государству" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0 0 0 0.103573278094252 0 0
"д" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10924981791697 0 0 0 0 0 0.0258933195235629 0 0
"данного" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.289017341040462 0.0546249089584851 0 0 0 0 0 0 0 0
"данном" 0 0.0582072176949942 0 0 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0664893617021277 0 0 0.0517866390471258 0 0
"данных" 0 0 0 0 0 0 0 0.105448154657293 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0.144508670520231 0.0728332119446468 0 0 0 0 0 0 0 0
"делали" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118483412322275 0 0 0.116144018583043 0 0.0577700751010976 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0.0587889476778366 0 0 0
"денег" 0 0 0 0 0 0 0 0.070298769771529 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0.194931773879142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0.0587889476778366 0.0258933195235629 0 0
"дня" 0 0.0582072176949942 0 0 0 0 0 0.070298769771529 0.0350385423966363 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"долго" 0 0.0582072176949942 0 0 0 0.0586166471277843 0 0 0.0175192711983181 0.190114068441065 0 0 0 0 0 0 0.246305418719212 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0.0577700751010976 0 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0 0 0 0 0 0
"друга" 0 0 0 0 0 0 0 0 0.0175192711983181 0.190114068441065 0 0 0 0 0.0901713255184851 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0.50761421319797 0 0 0 0 0 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0.0258933195235629 0 0
"заключении" 0 0 0 0.261437908496732 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0.0332446808510638 0 0 0 0 0
"заключения" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.173310225303293 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0.0332446808510638 0 0 0 0 0
"защищаться" 0 0 0 0 0 0.117233294255569 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"имеют" 0 0 0 0 0 0.117233294255569 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0.43859649122807 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0.0814332247557003 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0.0258933195235629 0 0
"иначе" 0 0 0 0.130718954248366 0 0 0 0 0 0.190114068441065 0 0 0 0 0.18034265103697 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"интересах" 0 0 0 0 0 0.0586166471277843 0 0.105448154657293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162866449511401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0.117577895355673 0 0 0
"интересов" 0 0 0 0 0 0.0586166471277843 0.265957446808511 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0 0.0258933195235629 0 0
"интересы" 0 0 0 0 0 0 0 0.0351493848857645 0.0350385423966363 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.0193967607409563 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"интернет" 0 0 0 0 0 0.175849941383353 0 0 0 0.190114068441065 0 0 0.374064837905237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0.0258933195235629 0 0
"информацию" 0 0 0 0 0 0.0586166471277843 0 0.0351493848857645 0.0175192711983181 0 0 0 0.124688279301746 0 0 0 0 0.18001800180018 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"истины" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0.124688279301746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0.591715976331361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0.0293685756240822 0.0997340425531915 0 0 0 0 0
"история" 0 0 0 0 0 0 0 0.0351493848857645 0.0175192711983181 0 0 0 0 0 0.18034265103697 0 0 0 0 0 0 0 0 0 0 0.337837837837838 0 0 0 0 0.256849315068493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0.0332446808510638 0 0 0 0 0
"й" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.167224080267559 0 0.43859649122807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0 0.125549278091651 0 0 0 0.0587889476778366 0.0258933195235629 0 0
"какая" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118483412322275 0 0 0.116144018583043 0 0 0 0 0.177304964539007 0 0 0 0 0.134952766531714 0 0.144508670520231 0 0 0.0587371512481645 0 0 0 0 0 0
"кампании" 0 0 0 0 0 0 0 0 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.325732899022801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"кем" 0 0 0.16025641025641 0 0 0 0 0 0 0 0 0 0 0 0.18034265103697 0 0 0 0 0.00969838037047813 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0.0627746390458255 0 0 0 0 0.0258933195235629 0 0
"легко" 0 0 0 0 0 0 0 0.0351493848857645 0.0525578135949544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0.0332446808510638 0 0 0.0517866390471258 0 0
"любое" 0 0 0 0 0 0 0 0 0.0700770847932726 0 0 0 0.124688279301746 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"материалах" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0 0.0258933195235629 0 0
"надежда" 0 0 0 0 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.529100529100529 0 0 0
"написал" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0.134952766531714 0 0 0.0182083029861617 0 0.0587371512481645 0.0332446808510638 0 0 0 0 0.740740740740741
"насколько" 0 0 0 0.130718954248366 0 0 0 0.0351493848857645 0 0.190114068441065 0.118976799524093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0.0364166059723234 0 0.0293685756240822 0 0 0 0.0258933195235629 0 0
"начинает" 0 0 0 0 0 0 0 0 0.0700770847932726 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"незаконно" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0.124688279301746 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 1.44927536231884 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0 0 0 0 0.0332446808510638 0 0 0.0517866390471258 0 0
"нибудь" 0.170940170940171 0.0582072176949942 0 0 0 0 0 0 0 0.190114068441065 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0.173310225303293 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0 0 0.0587889476778366 0 0 0
"ничем" 0 0 0 0 0 0 0 0.0351493848857645 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0.0332446808510638 0 0 0.0776799585706888 0 0
"общем" 0 0.116414435389988 0 0 0 0 0 0 0 0 0.0594883997620464 0.06635700066357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0.17636684303351 0.0517866390471258 0 0
"оперативников" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0.290275761973875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"оправдательный" 0 0 0 0 0 0 0.265957446808511 0 0.0350385423966363 0 0.0594883997620464 0 0 0 0 0 0.246305418719212 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0.209205020920502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0.0587889476778366 0 0 0
"опыт" 0 0.174621653084983 0 0.130718954248366 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171232876712329 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0.0332446808510638 0 0 0 0 0
"оставить" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.246305418719212 0.09000900090009 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2258064516129 0 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0.117577895355673 0 0 0
"отсутствие" 0 0.0582072176949942 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0.0974658869395711 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0.0258933195235629 0 0
"период" 0 0 0 0 0 0 0 0.105448154657293 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0.0587889476778366 0 0 0
"писал" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.87719298245614 0 0 0 0.0587371512481645 0.132978723404255 0 0 0 0 0
